名稱,緯度,經度,類別,城市,區域,說明,座標精度,Google Maps
岩永 梅寿軒,32.746667,129.880997,購物,長崎,長崎市,"1830 年創業的和菓子老鋪，長崎蜂蜜蛋糕的第三個選擇（福砂屋、文明堂之外的行家選項）。
⚠️ 蜂蜜蛋糕常需預約，當日不一定買得到。
食べログ 3.68",google,https://www.google.com/maps/search/?api=1&query=%E5%B2%A9%E6%B0%B8%20%E6%A2%85%E5%AF%BF%E8%BB%92%20%E9%95%B7%E5%B4%8E%E5%B8%82
文明堂總本店,32.745624,129.872428,購物,長崎,長崎市,"文明堂総本店
1900 年創業的蜂蜜蛋糕大廠，與福砂屋並列長崎兩大。福砂屋走扎實濕潤、文明堂偏細緻鬆軟，可以各買一條比較。
約 09:00–18:00；濱町與長崎站都有店。
營業：09:00–18:00
建議停留：20 分",google,https://www.google.com/maps/search/?api=1&query=%E6%96%87%E6%98%8E%E5%A0%82%E7%B7%8F%E6%9C%AC%E5%BA%97%20%E9%95%B7%E5%B4%8E%E5%B8%82
福砂屋 本店,32.741644,129.879395,購物,長崎,長崎市,"1624 年創業的蜂蜜蛋糕元祖，長崎伴手禮的第一選擇。
Cube 小包裝適合送人；本店在思案橋一帶。
營業：09:30–17:00
建議停留：20 分",google,https://www.google.com/maps/search/?api=1&query=%E7%A6%8F%E7%A0%82%E5%B1%8B%20%E6%9C%AC%E5%BA%97%20%E9%95%B7%E5%B4%8E%E5%B8%82
西友 長崎,32.751239,129.87099,購物,長崎,長崎市・大黑町,"西友
離長崎駅Ⅲ 最近的大型超市，西友系品項齊全，適合公寓式房型自炊或買宵夜。
距Coruscant Hotel 長崎駅Ⅲ約 563m／步行約 7 分（實測直線距離）。座標來自 OSM 節點。
營業：OSM 未記錄（現場確認；西友多為 24 小時或到深夜）
建議停留：10–30 分",overpass,https://www.google.com/maps/search/?api=1&query=%E8%A5%BF%E5%8F%8B%20%E9%95%B7%E5%B4%8E%E5%B8%82%E3%83%BB%E5%A4%A7%E9%BB%91%E7%94%BA
長崎濱町商店街,32.743942,129.878602,購物,長崎,長崎市,"浜町アーケード
有頂棚商店街／燈會裝飾／觀光通
長崎最大的有頂棚商店街，燈會期間整條掛滿燈籠，下雨也能逛。
建議停留：1 小時",google,https://www.google.com/maps/search/?api=1&query=%E6%B5%9C%E7%94%BA%E3%82%A2%E3%83%BC%E3%82%B1%E3%83%BC%E3%83%89%20%E9%95%B7%E5%B4%8E%E5%B8%82
BEAR FRUITS（燒咖哩）,33.9456,130.9612,餐飲,北九州,北九州市,"ベアフルーツ 門司港本店
門司港名物「燒咖哩」的人氣代表店，咖哩上鋪蛋與起司焗烤，就在門司港站旁。
約 ¥1,000–1,500；用餐時段排隊。門司港有 20 幾家燒咖哩店，這家最好找。
價位：約 ¥1,000–1,500
營業：11:00–21:00
建議停留：45 分
食べログ 3.50",manual,https://www.google.com/maps/search/?api=1&query=%E3%83%99%E3%82%A2%E3%83%95%E3%83%AB%E3%83%BC%E3%83%84%20%E9%96%80%E5%8F%B8%E6%B8%AF%E6%9C%AC%E5%BA%97%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82
こがねむし,33.946905,130.966453,餐飲,北九州,北九州市・門司港,"門司地區第 1 名，昭和感十足的老喫茶店。
⚠️ 門司港整體分數天花板較低（第 1 名 3.58），這是小城市的常態，不代表不好吃。
食べログ 3.58",nominatim,https://www.google.com/maps/search/?api=1&query=%E3%81%93%E3%81%8C%E3%81%AD%E3%82%80%E3%81%97%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E9%96%80%E5%8F%B8%E6%B8%AF
つる平 アミュプラザ小倉,33.88664,130.881977,餐飲,北九州,北九州市・小倉,"小倉站 AMU PLAZA 內的和菓子店，穆斯林對應——2/4 在小倉轉車時可買伴手禮。
清真：友善",google,https://www.google.com/maps/search/?api=1&query=%E3%81%A4%E3%82%8B%E5%B9%B3%20%E3%82%A2%E3%83%9F%E3%83%A5%E3%83%97%E3%83%A9%E3%82%B6%E5%B0%8F%E5%80%89%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E5%B0%8F%E5%80%89
ふく料理 しのだ,33.953567,130.920736,餐飲,北九州,下關市,"下關人說「ふく」不說「ふぐ」（避開「不遇」的諧音）——這家店名就是這個在地說法。
食べログ 3.56",google,https://www.google.com/maps/search/?api=1&query=%E3%81%B5%E3%81%8F%E6%96%99%E7%90%86%20%E3%81%97%E3%81%AE%E3%81%A0%20%E4%B8%8B%E9%97%9C%E5%B8%82
もじこい,33.945906,130.963657,餐飲,北九州,北九州市・門司港,"門司港的清真對應咖哩店，與プリンセスピピ 一起讓門司港成為這趟少數清真選項充足的地方。
⚠️ 出發前請再確認營業狀況。
清真：True",google,https://www.google.com/maps/search/?api=1&query=%E3%82%82%E3%81%98%E3%81%93%E3%81%84%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E9%96%80%E5%8F%B8%E6%B8%AF
フルーツファクトリー モーン デ レトロ,33.947717,130.963436,餐飲,北九州,北九州市・門司港,"水果店直營的甜點咖啡，門司港復古區內的休息點。
食べログ 3.54",google,https://www.google.com/maps/search/?api=1&query=%E3%83%95%E3%83%AB%E3%83%BC%E3%83%84%E3%83%95%E3%82%A1%E3%82%AF%E3%83%88%E3%83%AA%E3%83%BC%20%E3%83%A2%E3%83%BC%E3%83%B3%20%E3%83%87%20%E3%83%AC%E3%83%88%E3%83%AD%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E9%96%80%E5%8F%B8%E6%B8%AF
プリンセスピピ門司港,33.945545,130.960993,餐飲,北九州,北九州市・門司港,"世界にひとつだけの焼きカレー プリンセスピピ門司港
⭐ 難得的雙重身分：既在門司港燒咖哩的 Tabelog 排行內（3.43），又被列為穆斯林對應店——清真旅客在 2/4 也吃得到門司港名物。
⚠️ 為「對應」而非認證，點餐時請向店家確認。
食べログ 3.43
清真：友善",nominatim,https://www.google.com/maps/search/?api=1&query=%E4%B8%96%E7%95%8C%E3%81%AB%E3%81%B2%E3%81%A8%E3%81%A4%E3%81%A0%E3%81%91%E3%81%AE%E7%84%BC%E3%81%8D%E3%82%AB%E3%83%AC%E3%83%BC%20%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BB%E3%82%B9%E3%83%94%E3%83%94%E9%96%80%E5%8F%B8%E6%B8%AF%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E9%96%80%E5%8F%B8%E6%B8%AF
ミルクホール門司港,33.945784,130.961365,餐飲,北九州,北九州市・門司港,"門司港復古區的老派喫茶店，配合整區大正氛圍。
食べログ 3.50",google,https://www.google.com/maps/search/?api=1&query=%E3%83%9F%E3%83%AB%E3%82%AF%E3%83%9B%E3%83%BC%E3%83%AB%E9%96%80%E5%8F%B8%E6%B8%AF%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E9%96%80%E5%8F%B8%E6%B8%AF
レストラン 高津,33.951678,130.943673,餐飲,北九州,下關市,"下關地區食べログ排行前段（4.09）。這批是我用 Tabelog 各區「依評分排序」頁面掃出來、原本名單漏掉的高分店。
⚠️ 只查證了分數與所在地區，營業時間、價位、是否需預約都未查證——多為高單價或預約制，去之前請用 popup 的食べログ連結自行確認。座標為區域概略位置，導航用 Google Maps 連結。
建議停留：1–2 小時
食べログ 4.09",area,https://www.google.com/maps/search/?api=1&query=%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3%20%E9%AB%98%E6%B4%A5%20%E4%B8%8B%E9%97%9C%E5%B8%82
三井倶楽部（レストラン）,33.945547,130.963496,餐飲,北九州,北九州市・門司港,"三井倶楽部
就在舊門司三井俱樂部（愛因斯坦住過的洋館）裡的餐廳，可以在重要文化財裡吃飯。
食べログ 3.44",area,https://www.google.com/maps/search/?api=1&query=%E4%B8%89%E4%BA%95%E5%80%B6%E6%A5%BD%E9%83%A8%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E9%96%80%E5%8F%B8%E6%B8%AF
三枡,33.951061,130.924253,餐飲,北九州,下關市,"下關評分第 2 名（第 1 名是法式），做河豚與海鮮的居酒屋——比正式割烹好入手。
⚠️ 建議訂位。
食べログ 3.76",google,https://www.google.com/maps/search/?api=1&query=%E4%B8%89%E6%9E%A1%20%E4%B8%8B%E9%97%9C%E5%B8%82
下関くじら館,33.951931,130.929013,餐飲,北九州,下關市,"下關也是日本捕鯨的重要港，這家是鯨魚料理專門店。⚠️ 是否要吃請自行斟酌。
食べログ 3.53",google,https://www.google.com/maps/search/?api=1&query=%E4%B8%8B%E9%96%A2%E3%81%8F%E3%81%98%E3%82%89%E9%A4%A8%20%E4%B8%8B%E9%97%9C%E5%B8%82
伽哩本舗 門司港レトロ店,33.945995,130.96162,餐飲,北九州,北九州市・門司港,"門司港燒咖哩評分最高的一家（3.55，比 BEAR FRUITS 的 3.50 高），全年供應十幾種燒咖哩。
2/4 吃燒咖哩的首選；就在門司港復古區內。
食べログ 3.55",google,https://www.google.com/maps/search/?api=1&query=%E4%BC%BD%E5%93%A9%E6%9C%AC%E8%88%97%20%E9%96%80%E5%8F%B8%E6%B8%AF%E3%83%AC%E3%83%88%E3%83%AD%E5%BA%97%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E9%96%80%E5%8F%B8%E6%B8%AF
元祖 瓦そば たかせ 門司港レトロ店,33.945924,130.963676,餐飲,北九州,北九州市・門司港,"山口名物「瓦そば」（在燒熱的瓦片上煎茶蕎麥麵）的元祖店分店——2/4 跨海峽那天很應景。
食べログ 3.48",google,https://www.google.com/maps/search/?api=1&query=%E5%85%83%E7%A5%96%20%E7%93%A6%E3%81%9D%E3%81%B0%20%E3%81%9F%E3%81%8B%E3%81%9B%20%E9%96%80%E5%8F%B8%E6%B8%AF%E3%83%AC%E3%83%88%E3%83%AD%E5%BA%97%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E9%96%80%E5%8F%B8%E6%B8%AF
唐戶市場,33.956624,130.945817,餐飲,北九州,下關市,"唐戸市場
下關是日本河豚（ふく）的最大集散地，2 月正是河豚季；市場內週五六日與假日有「活跳跳馬關街」壽司攤。
⚠️ 平日（週一至四）攤販少很多，只有零售與少數食堂——你若排週四去，要有心理準備或改吃店面。市場約 05:00–15:00，中午前結束最熱鬧的時段。
價位：約 ¥2,000–4,000
營業：約 05:00–15:00（壽司攤週五六日與假日）
建議停留：1.5 小時
食べログ 3.57",nominatim,https://www.google.com/maps/search/?api=1&query=%E5%94%90%E6%88%B8%E5%B8%82%E5%A0%B4%20%E4%B8%8B%E9%97%9C%E5%B8%82
圭順,33.908299,130.938704,餐飲,北九州,北九州市・門司,"門司地區評分最高的拉麵。
食べログ 3.51",google,https://www.google.com/maps/search/?api=1&query=%E5%9C%AD%E9%A0%86%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E9%96%80%E5%8F%B8
広島お好み焼き 弘々家,33.951834,130.942326,餐飲,北九州,下關市,"下關地區食べログ排行前段（3.74）。這批是我用 Tabelog 各區「依評分排序」頁面掃出來、原本名單漏掉的高分店。
⚠️ 只查證了分數與所在地區，營業時間、價位、是否需預約都未查證——多為高單價或預約制，去之前請用 popup 的食べログ連結自行確認。座標為區域概略位置，導航用 Google Maps 連結。
建議停留：1–2 小時
食べログ 3.74",area,https://www.google.com/maps/search/?api=1&query=%E5%BA%83%E5%B3%B6%E3%81%8A%E5%A5%BD%E3%81%BF%E7%84%BC%E3%81%8D%20%E5%BC%98%E3%80%85%E5%AE%B6%20%E4%B8%8B%E9%97%9C%E5%B8%82
日和庵,33.952306,130.94322,餐飲,北九州,下關市,"下關地區食べログ排行前段（3.71）。這批是我用 Tabelog 各區「依評分排序」頁面掃出來、原本名單漏掉的高分店。
⚠️ 只查證了分數與所在地區，營業時間、價位、是否需預約都未查證——多為高單價或預約制，去之前請用 popup 的食べログ連結自行確認。座標為區域概略位置，導航用 Google Maps 連結。
建議停留：1–2 小時
食べログ 3.71",area,https://www.google.com/maps/search/?api=1&query=%E6%97%A5%E5%92%8C%E5%BA%B5%20%E4%B8%8B%E9%97%9C%E5%B8%82
旬楽館,33.956552,130.943336,餐飲,北九州,下關市,"下關河豚專門店，2 月正季。
⚠️ 需訂位，河豚套餐價位較高。
食べログ 3.65",nominatim,https://www.google.com/maps/search/?api=1&query=%E6%97%AC%E6%A5%BD%E9%A4%A8%20%E4%B8%8B%E9%97%9C%E5%B8%82
春帆楼 下関本店,33.959097,130.948013,餐飲,北九州,下關市,"日本第一家獲准供應河豚的料亭（1888 年），也是 1895 年馬關條約簽署地——吃河豚兼看歷史現場。
⚠️ 需訂位，價位高；旁邊就是日清講和記念館。
食べログ 3.60",google,https://www.google.com/maps/search/?api=1&query=%E6%98%A5%E5%B8%86%E6%A5%BC%20%E4%B8%8B%E9%96%A2%E6%9C%AC%E5%BA%97%20%E4%B8%8B%E9%97%9C%E5%B8%82
資さんうどん（小倉）,33.837281,130.909949,餐飲,北九州,北九州市・小倉,"資さんうどん
北九州的靈魂食堂，24 小時營業的連鎖烏龍麵店，當地人從小吃到大。飯後的「ぼた餅」是招牌甜點。
一碗約 ¥600–900；2/4 在小倉轉車時可快速解決一餐。
價位：約 ¥600–900
營業：24 小時
建議停留：25 分",google,https://www.google.com/maps/search/?api=1&query=%E8%B3%87%E3%81%95%E3%82%93%E3%81%86%E3%81%A9%E3%82%93%20%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E3%83%BB%E5%B0%8F%E5%80%89
魚正本陣,33.959891,130.942859,餐飲,北九州,下關市,"下關的居酒屋型河豚店，比料亭輕鬆。
食べログ 3.60",nominatim,https://www.google.com/maps/search/?api=1&query=%E9%AD%9A%E6%AD%A3%E6%9C%AC%E9%99%A3%20%E4%B8%8B%E9%97%9C%E5%B8%82
B-speak,33.265644,131.359873,餐飲,大分,由布市,"由布院最有名的伴手禮，山莊無量塔經營的蛋糕捲，常在中午前售完。
Pロール 一條 ¥1,620（原味／巧克力）；只能冷藏當天吃，不適合帶回台灣。由布院駅步行約 3 分、無停車場。⚠️ 常在中午前售完，但可以電話預約：取貨日 5 天前起受理，專線 0977-28-2066（只收電話預約）——2/8 要買的話 2/3 起就能打。定休為不定休（一年約 2 次）。
價位：整條約 ¥1,600
營業：10:00–17:00
建議停留：15 分
食べログ 3.63",nominatim,https://www.google.com/maps/search/?api=1&query=B-speak%20%E7%94%B1%E5%B8%83%E5%B8%82
CAFE LA RUCHE,33.267372,131.368829,餐飲,大分,由布市,"金鱗湖畔的咖啡廳（マルク・シャガール美術館併設），看湖景喝咖啡。
食べログ 3.53",nominatim,https://www.google.com/maps/search/?api=1&query=CAFE%20LA%20RUCHE%20%E7%94%B1%E5%B8%83%E5%B8%82
JIMGU,33.276365,131.365192,餐飲,大分,由布市,"湯布院第 3 名、非旅館類的第 1 名。創新料理（イノベーティブ），是湯布院近年最受注目的餐廳。
⚠️ 需訂位。
食べログ 3.88",google,https://www.google.com/maps/search/?api=1&query=JIMGU%20%E7%94%B1%E5%B8%83%E5%B8%82
おやど二本の葦束,33.263886,131.356268,餐飲,大分,由布市,"湯布院地區食べログ排行前段（3.74）。這批是我用 Tabelog 各區「依評分排序」頁面掃出來、原本名單漏掉的高分店。
⚠️ 只查證了分數與所在地區，營業時間、價位、是否需預約都未查證——多為高單價或預約制，去之前請用 popup 的食べログ連結自行確認。座標為區域概略位置，導航用 Google Maps 連結。
建議停留：1–2 小時
食べログ 3.74",area,https://www.google.com/maps/search/?api=1&query=%E3%81%8A%E3%82%84%E3%81%A9%E4%BA%8C%E6%9C%AC%E3%81%AE%E8%91%A6%E6%9D%9F%20%E7%94%B1%E5%B8%83%E5%B8%82
みくま飯店,33.312394,130.932642,餐飲,大分,日田市,"日田燒麵的另一家名店，與想夫恋 並列雙璧。
食べログ 3.48",google,https://www.google.com/maps/search/?api=1&query=%E3%81%BF%E3%81%8F%E3%81%BE%E9%A3%AF%E5%BA%97%20%E6%97%A5%E7%94%B0%E5%B8%82
一番どり,33.317383,130.933287,餐飲,大分,日田市,"日田市第 3 名，雞料理。
食べログ 3.58",google,https://www.google.com/maps/search/?api=1&query=%E4%B8%80%E7%95%AA%E3%81%A9%E3%82%8A%20%E6%97%A5%E7%94%B0%E5%B8%82
三久,33.317056,130.932628,餐飲,大分,日田市,"日田評分最高的拉麵。
食べログ 3.55",google,https://www.google.com/maps/search/?api=1&query=%E4%B8%89%E4%B9%85%20%E6%97%A5%E7%94%B0%E5%B8%82
地鶏家（別府）,33.27966,131.501,餐飲,大分,別府市,"地鶏家 別府
大分縣少數持清真認證的日式餐廳（雞料理），在別府。
⚠️ 由布院搭 JR 約 1 小時；本趟行程不排別府，要吃需另外安排半天。
清真：True",area,https://www.google.com/maps/search/?api=1&query=%E5%9C%B0%E9%B6%8F%E5%AE%B6%20%E5%88%A5%E5%BA%9C%20%E5%88%A5%E5%BA%9C%E5%B8%82
寶屋 本店,33.317411,130.937945,餐飲,大分,日田市,"日田的老食堂。
食べログ 3.44",nominatim,https://www.google.com/maps/search/?api=1&query=%E5%AF%B6%E5%B1%8B%20%E6%9C%AC%E5%BA%97%20%E6%97%A5%E7%94%B0%E5%B8%82
想夫恋 日田本店,33.310829,130.942062,餐飲,大分,日田市,"想夫恋 日田総本店
日田燒麵（日田焼きそば）的元祖店，麵先煎到帶焦脆再炒，跟一般日式炒麵完全是兩種東西，是日田唯一的必吃。
約 ¥800–1,200；官方店名是「日田総本店」（日田市若宮町 416-1，日田站附近），豆田町一帶另有分店。定休日只有元日與少數不定休，2/9（二）正常營業。
價位：約 ¥800–1,200
營業：11:00–21:30
建議停留：40 分
食べログ 3.71",google,https://www.google.com/maps/search/?api=1&query=%E6%83%B3%E5%A4%AB%E6%81%8B%20%E6%97%A5%E7%94%B0%E7%B7%8F%E6%9C%AC%E5%BA%97%20%E6%97%A5%E7%94%B0%E5%B8%82
戸山うなぎ,33.305366,130.944963,餐飲,大分,日田市,"日田的鰻魚老店。
食べログ 3.54",google,https://www.google.com/maps/search/?api=1&query=%E6%88%B8%E5%B1%B1%E3%81%86%E3%81%AA%E3%81%8E%20%E6%97%A5%E7%94%B0%E5%B8%82
日田まぶし千屋,33.327285,130.937331,餐飲,大分,日田市,"日田的鰻魚三吃，與由布院的「由布まぶし 心」是同一種吃法——2/9 選 A 案時的另一個午餐選項。
食べログ 3.54",google,https://www.google.com/maps/search/?api=1&query=%E6%97%A5%E7%94%B0%E3%81%BE%E3%81%B6%E3%81%97%E5%8D%83%E5%B1%8B%20%E6%97%A5%E7%94%B0%E5%B8%82
檪の丘,33.263267,131.329941,餐飲,大分,由布市,"由布岳山腳的窯烤披薩，露臺正對由布岳——2/9 選 B 案（純泡湯日）時的午餐。
⚠️ 離市街有距離，需開車或計程車。
食べログ 3.67",google,https://www.google.com/maps/search/?api=1&query=%E6%AA%AA%E3%81%AE%E4%B8%98%20%E7%94%B1%E5%B8%83%E5%B8%82
湯の岳庵,33.266123,131.368644,餐飲,大分,由布市,"亀の井別荘 館內的餐廳，非住客也能用餐——想吃到御三家水準的料理但不住那裡，這是最直接的方式。
⚠️ 建議訂位；就在金鱗湖旁。
食べログ 3.74",google,https://www.google.com/maps/search/?api=1&query=%E6%B9%AF%E3%81%AE%E5%B2%B3%E5%BA%B5%20%E7%94%B1%E5%B8%83%E5%B8%82
甘味茶屋,33.310572,131.486642,餐飲,大分,別府市,"甘味茶屋 別府
大分鄉土甜點與輕食，Tabelog 3.58，被 Halal Gourmet Japan 列為不使用豬肉。
⚠️ Halal Gourmet Japan 把它標在由布市／湯布院，但 Tabelog 顯示在別府市——出發前請自行確認你要去的是哪一家分店。⚠️「不使用豬肉」不等於清真認證。
食べログ 3.58
清真：友善",nominatim,https://www.google.com/maps/search/?api=1&query=%E7%94%98%E5%91%B3%E8%8C%B6%E5%B1%8B%20%E5%88%A5%E5%BA%9C%20%E5%88%A5%E5%BA%9C%E5%B8%82
由布まぶし 心,33.262965,131.355675,餐飲,大分,由布市,"由布院駅前的人氣飯類名店，把豐後牛鋪在釜飯上，吃法有三段（原味 → 蔥薑 → 茶泡飯）。
約 ¥2,500–3,500；不接受預約要現場排隊。⚠️ 兩家分店定休日不同：駅前支店不定休、金鱗湖本店週二休——2/9（二）只能去駅前支店（由布院站步行 1–2 分）。2/8 午餐同樣建議駅前支店。
價位：約 ¥2,500–3,500
營業：駅前支店 10:30–20:30（L.O.19:30）／金鱗湖本店 10:30–18:30（L.O.17:30）
建議停留：1 小時",google,https://www.google.com/maps/search/?api=1&query=%E7%94%B1%E5%B8%83%E3%81%BE%E3%81%B6%E3%81%97%20%E5%BF%83%20%E7%94%B1%E5%B8%83%E5%B8%82
由布院 鞠智,33.266253,131.361945,餐飲,大分,由布市,"湯之坪街道上的銅鑼燒與咖啡，建築本身也很有設計感。
食べログ 3.57",google,https://www.google.com/maps/search/?api=1&query=%E7%94%B1%E5%B8%83%E9%99%A2%20%E9%9E%A0%E6%99%BA%20%E7%94%B1%E5%B8%83%E5%B8%82
由布院Milch 本店,33.26623,131.361593,餐飲,大分,由布市,"湯之坪街道的排隊點心，現烤半熟起司蛋糕一個 ¥150 上下。
食べログ 3.57",google,https://www.google.com/maps/search/?api=1&query=%E7%94%B1%E5%B8%83%E9%99%A2Milch%20%E6%9C%AC%E5%BA%97%20%E7%94%B1%E5%B8%83%E5%B8%82
茶房 天井棧敷,33.266075,131.368346,餐飲,大分,由布市,"亀の井別荘 的茶房，江戶時代穀倉改建，湯布院最有氣氛的咖啡廳。
金鱗湖步行約 3 分；下午常客滿。
食べログ 3.66",google,https://www.google.com/maps/search/?api=1&query=%E8%8C%B6%E6%88%BF%20%E5%A4%A9%E4%BA%95%E6%A3%A7%E6%95%B7%20%E7%94%B1%E5%B8%83%E5%B8%82
金賞可樂餅（湯之坪）,33.267671,131.365781,餐飲,大分,由布市,"由布院 金賞コロッケ
湯之坪街道上的招牌小吃，一顆約 ¥200，邊走邊吃剛好。
街道上的甜點與小吃店 17:30 前都會打烊。
價位：約 ¥200–600
營業：09:00–17:30
建議停留：20 分",nominatim,https://www.google.com/maps/search/?api=1&query=%E7%94%B1%E5%B8%83%E9%99%A2%20%E9%87%91%E8%B3%9E%E3%82%B3%E3%83%AD%E3%83%83%E3%82%B1%20%E7%94%B1%E5%B8%83%E5%B8%82
.know,32.803458,130.707128,餐飲,熊本,熊本市,"熊本地區食べログ排行前段（3.84）。這批是我用 Tabelog 各區「依評分排序」頁面掃出來、原本名單漏掉的高分店。
⚠️ 只查證了分數與所在地區，營業時間、價位、是否需預約都未查證——多為高單價或預約制，去之前請用 popup 的食べログ連結自行確認。座標為區域概略位置，導航用 Google Maps 連結。
建議停留：1–2 小時
食べログ 3.84",area,https://www.google.com/maps/search/?api=1&query=.know%20%E7%86%8A%E6%9C%AC%E5%B8%82
IL CASINO,32.803053,130.708356,餐飲,熊本,熊本市,"熊本地區食べログ排行前段（3.86）。這批是我用 Tabelog 各區「依評分排序」頁面掃出來、原本名單漏掉的高分店。
⚠️ 只查證了分數與所在地區，營業時間、價位、是否需預約都未查證——多為高單價或預約制，去之前請用 popup 的食べログ連結自行確認。座標為區域概略位置，導航用 Google Maps 連結。
建議停留：1–2 小時
食べログ 3.86",area,https://www.google.com/maps/search/?api=1&query=IL%20CASINO%20%E7%86%8A%E6%9C%AC%E5%B8%82
むつ五郎,32.800789,130.706014,餐飲,熊本,熊本市,"熊本鄉土料理與馬肉，2/2 選 B 案時的晚餐選項。
食べログ 3.68",google,https://www.google.com/maps/search/?api=1&query=%E3%82%80%E3%81%A4%E4%BA%94%E9%83%8E%20%E7%86%8A%E6%9C%AC%E5%B8%82
むら上,32.800056,130.700981,餐飲,熊本,熊本市,"熊本市第 1 名（4.28），壽司。
⚠️ 極難訂。
食べログ 4.28",google,https://www.google.com/maps/search/?api=1&query=%E3%82%80%E3%82%89%E4%B8%8A%20%E7%86%8A%E6%9C%AC%E5%B8%82
ステーキハウス バロン,32.80375,130.708966,餐飲,熊本,熊本市,"熊本地區食べログ排行前段（3.88）。這批是我用 Tabelog 各區「依評分排序」頁面掃出來、原本名單漏掉的高分店。
⚠️ 只查證了分數與所在地區，營業時間、價位、是否需預約都未查證——多為高單價或預約制，去之前請用 popup 的食べログ連結自行確認。座標為區域概略位置，導航用 Google Maps 連結。
建議停留：1–2 小時
食べログ 3.88",area,https://www.google.com/maps/search/?api=1&query=%E3%82%B9%E3%83%86%E3%83%BC%E3%82%AD%E3%83%8F%E3%82%A6%E3%82%B9%20%E3%83%90%E3%83%AD%E3%83%B3%20%E7%86%8A%E6%9C%AC%E5%B8%82
五郎八,32.789849,130.732885,餐飲,熊本,熊本市,"熊本馬肉評分最高的店之一，居酒屋形式比菅乃屋 輕鬆。
食べログ 3.73",nominatim,https://www.google.com/maps/search/?api=1&query=%E4%BA%94%E9%83%8E%E5%85%AB%20%E7%86%8A%E6%9C%AC%E5%B8%82
勝烈亭 新市街本店,32.798616,130.705876,餐飲,熊本,熊本市,"熊本最有名的炸豬排，就在熊本城下的新市街商店街。
食べログ 3.69",google,https://www.google.com/maps/search/?api=1&query=%E5%8B%9D%E7%83%88%E4%BA%AD%20%E6%96%B0%E5%B8%82%E8%A1%97%E6%9C%AC%E5%BA%97%20%E7%86%8A%E6%9C%AC%E5%B8%82
洋食の店 橋本,32.804007,130.710548,餐飲,熊本,熊本市,"熊本第 3 名的老派洋食店，3.94 卻是平價路線。
食べログ 3.94",google,https://www.google.com/maps/search/?api=1&query=%E6%B4%8B%E9%A3%9F%E3%81%AE%E5%BA%97%20%E6%A9%8B%E6%9C%AC%20%E7%86%8A%E6%9C%AC%E5%B8%82
熊本ラーメン 黒亭 本店,32.786146,130.691736,餐飲,熊本,熊本市,"熊本拉麵的代表，1957 年創業，焦蒜油（マー油）是熊本與博多豚骨最大的差別。
食べログ 3.68",google,https://www.google.com/maps/search/?api=1&query=%E7%86%8A%E6%9C%AC%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%20%E9%BB%92%E4%BA%AD%20%E6%9C%AC%E5%BA%97%20%E7%86%8A%E6%9C%AC%E5%B8%82
菅乃屋（馬肉）,32.800697,130.707124,餐飲,熊本,熊本市,"菅乃屋
熊本馬肉的老牌專門店，從牧場到餐桌一貫經營。
約 ¥3,000–6,000；建議訂位。
價位：約 ¥3,000–6,000
營業：11:00–22:00
建議停留：1.5 小時",google,https://www.google.com/maps/search/?api=1&query=%E8%8F%85%E4%B9%83%E5%B1%8B%20%E7%86%8A%E6%9C%AC%E5%B8%82
鮨中村,32.803266,130.708303,餐飲,熊本,熊本市,"熊本地區食べログ排行前段（4.06）。這批是我用 Tabelog 各區「依評分排序」頁面掃出來、原本名單漏掉的高分店。
⚠️ 只查證了分數與所在地區，營業時間、價位、是否需預約都未查證——多為高單價或預約制，去之前請用 popup 的食べログ連結自行確認。座標為區域概略位置，導航用 Google Maps 連結。
建議停留：1–2 小時
食べログ 4.06",area,https://www.google.com/maps/search/?api=1&query=%E9%AE%A8%E4%B8%AD%E6%9D%91%20%E7%86%8A%E6%9C%AC%E5%B8%82
